txn_id	timestamp	user_id	amount	merchant_category	channel	is_fraud
447	1/3/2023 11:38	52	39.72	Restaurants	Credit Card	1
448	1/3/2023 11:43	262	44.88	Fuel	UPI	0
449	1/3/2023 11:45	178	145.65	Grocery	Debit Card	0
450	1/3/2023 11:54	435	33.57	Utility Bills	Credit Card	0
451	1/3/2023 11:58	70	62.74	Grocery	UPI	0
452	1/3/2023 12:01	440	97.38	Fashion	UPI	0
453	1/3/2023 12:05	42	11.54	Grocery	Credit Card	0
454	1/3/2023 12:05	106	46.42	Utility Bills	Credit Card	0
455	1/3/2023 12:09	276	17.86	Fashion	UPI	0
456	1/3/2023 12:14	7	20.25	Electronics	Credit Card	0
457	1/3/2023 12:21	250	44.62	Utility Bills	Credit Card	0
458	1/3/2023 12:25	276	160.18	Fuel	Debit Card	0
459	1/3/2023 12:26	108	122.66	Grocery	Debit Card	0
460	1/3/2023 12:27	105	55.1	Fashion	UPI	0
461	1/3/2023 12:37	102	10	Restaurants	Credit Card	0
462	1/3/2023 12:41	147	10.66	Fuel	UPI	0
463	1/3/2023 12:46	204	32.96	Utility Bills	UPI	0
464	1/3/2023 12:46	101	15.55	Restaurants	Credit Card	0
465	1/3/2023 12:46	409	29.73	Medical	NetBanking	0
466	1/3/2023 12:47	78	11.11	Fuel	UPI	0
467	1/3/2023 12:48	148	35.52	Grocery	NetBanking	0
468	1/3/2023 12:54	152	17.69	Utility Bills	Credit Card	0
469	1/3/2023 12:56	37	44.73	Utility Bills	UPI	0
470	1/3/2023 13:13	445	27.32	Restaurants	UPI	0
471	1/3/2023 13:19	138	97.87	Utility Bills	NetBanking	0
472	1/3/2023 13:23	86	23.28	Grocery	Credit Card	0
473	1/3/2023 13:27	255	28.97	Electronics	Debit Card	0
474	1/3/2023 13:28	154	17.11	Restaurants	UPI	0
475	1/3/2023 13:32	147	22.59	Travel	UPI	0
476	1/3/2023 13:37	256	32.19	Utility Bills	UPI	0
477	1/3/2023 13:51	41	15.17	Restaurants	Debit Card	0
478	1/3/2023 13:58	157	28.89	Restaurants	Credit Card	0
479	1/3/2023 14:24	150	66.11	Medical	UPI	0
480	1/3/2023 14:25	478	32.42	Grocery	UPI	0
481	1/3/2023 14:25	302	10.32	Restaurants	NetBanking	0
482	1/3/2023 14:45	489	107.93	Restaurants	UPI	0
483	1/3/2023 14:46	108	48.14	Fuel	UPI	0
484	1/3/2023 14:49	360	17.36	Utility Bills	NetBanking	0
485	1/3/2023 14:49	30	85	Travel	Debit Card	0
486	1/3/2023 14:49	9	73.36	Travel	UPI	0
487	1/3/2023 14:51	340	32	Grocery	Debit Card	0
488	1/3/2023 14:56	105	20.99	Fashion	UPI	0
489	1/3/2023 14:59	333	19.15	Electronics	UPI	0
490	1/3/2023 15:03	162	37.72	Medical	NetBanking	0
491	1/3/2023 15:06	395	74.75	Fashion	UPI	0
492	1/3/2023 15:17	282	29.8	Restaurants	Credit Card	0
493	1/3/2023 15:17	208	16.29	Fuel	UPI	0
494	1/3/2023 15:22	150	22.15	Travel	NetBanking	0
495	1/3/2023 15:28	180	93.49	Travel	Credit Card	0
496	1/3/2023 15:28	181	133.21	Electronics	UPI	0
497	1/3/2023 15:30	7	45.88	Grocery	Debit Card	0
498	1/3/2023 15:30	445	80.71	Restaurants	Credit Card	0
499	1/3/2023 15:36	147	68.5	Utility Bills	Debit Card	0
500	1/3/2023 15:47	482	12.52	Fashion	UPI	0
501	1/3/2023 15:51	200	19.44	Utility Bills	Debit Card	0
502	1/3/2023 15:56	412	12.84	Medical	Credit Card	0
503	1/3/2023 15:59	262	57.59	Grocery	UPI	0
504	1/3/2023 16:00	330	23.79	Restaurants	NetBanking	0
505	1/3/2023 16:03	77	15.12	Restaurants	UPI	0
506	1/3/2023 16:06	353	47.73	Restaurants	Debit Card	0
507	1/3/2023 16:08	282	10	Utility Bills	NetBanking	0
508	1/3/2023 16:13	49	26.26	Grocery	Credit Card	0
509	1/3/2023 16:18	153	313.79	Travel	UPI	0
510	1/3/2023 16:19	489	51.2	Fashion	NetBanking	0
511	1/3/2023 16:20	42	48.44	Medical	UPI	0
512	1/3/2023 16:23	243	39.41	Utility Bills	UPI	0
513	1/3/2023 16:26	147	54.11	Grocery	Credit Card	0
514	1/3/2023 16:28	182	198.28	Utility Bills	UPI	0
515	1/3/2023 16:36	282	32.72	Grocery	Debit Card	0
516	1/3/2023 16:38	190	71.64	Restaurants	Debit Card	0
517	1/3/2023 16:39	404	19.65	Electronics	Debit Card	0
518	1/3/2023 16:41	231	25.7	Fuel	UPI	0
519	1/3/2023 16:45	339	61.24	Fashion	Credit Card	0
520	1/3/2023 16:47	334	42.53	Grocery	UPI	0
521	1/3/2023 16:50	319	36.5	Grocery	Debit Card	0
522	1/3/2023 16:53	307	102.01	Fuel	UPI	0
523	2/28/2023 18:14	83	20.63	Fuel	UPI	0
524	1/3/2023 16:56	147	12.43	Fashion	Credit Card	0
525	2/10/2023 10:28	314	44.1	Utility Bills	UPI	0
526	1/3/2023 17:06	308	15.23	Utility Bills	Credit Card	0
527	1/3/2023 17:07	100	23.82	Utility Bills	Credit Card	0
528	1/3/2023 17:08	418	14.18	Travel	Credit Card	0
529	1/3/2023 17:09	181	13.23	Medical	UPI	0
530	1/3/2023 17:11	366	10.94	Grocery	Credit Card	0
531	1/3/2023 17:13	366	29.16	Grocery	Debit Card	0
532	1/3/2023 17:14	229	23.06	Travel	UPI	0
533	1/3/2023 17:17	147	21.23	Fuel	Credit Card	0
534	1/3/2023 17:18	366	13.23	Electronics	UPI	0
535	1/3/2023 17:25	85	32.59	Grocery	Credit Card	0
536	1/3/2023 17:28	498	195.8	Grocery	Credit Card	0
537	1/3/2023 17:32	162	52.91	Grocery	Debit Card	0
538	1/3/2023 17:34	124	38.51	Utility Bills	NetBanking	0
539	1/3/2023 17:40	403	69.57	Grocery	UPI	0
540	1/3/2023 17:44	397	80.25	Travel	Credit Card	0
541	1/3/2023 17:49	9	124.14	Fashion	UPI	0
542	1/3/2023 17:51	474	53.92	Travel	Credit Card	0
543	1/3/2023 17:55	233	61.99	Utility Bills	UPI	0
544	1/3/2023 17:56	243	30.21	Electronics	Credit Card	0
545	1/3/2023 18:04	250	77.04	Electronics	UPI	0
546	1/3/2023 18:12	176	37.99	Travel	UPI	0
547	1/3/2023 18:15	427	10.79	Utility Bills	UPI	0
548	1/3/2023 18:16	429	54.19	Restaurants	Debit Card	0
549	1/3/2023 18:22	15	25.48	Grocery	Credit Card	0
550	1/3/2023 18:27	109	78.93	Utility Bills	UPI	0
551	1/3/2023 18:30	158	21.38	Fashion	UPI	0
552	1/19/2023 14:04	419	80.17	Fashion	UPI	0
553	1/3/2023 18:34	440	35.14	Fuel	Credit Card	0
554	1/3/2023 18:37	15	38.56	Medical	Credit Card	0
555	1/3/2023 18:43	276	100.63	Travel	Credit Card	0
556	1/3/2023 18:46	54	76.31	Fuel	UPI	0
557	1/3/2023 18:55	84	60.37	Travel	UPI	0
558	1/3/2023 18:59	369	17.65	Utility Bills	Credit Card	0
559	1/3/2023 19:00	186	20.23	Restaurants	UPI	0
560	1/3/2023 19:02	215	20.23	Fashion	NetBanking	0
561	1/3/2023 19:04	130	21.2	Restaurants	UPI	0
562	1/3/2023 19:09	302	71.49	Medical	Credit Card	0
563	1/3/2023 19:16	165	10.63	Grocery	NetBanking	0
564	1/3/2023 19:17	145	76.37	Electronics	Credit Card	0
565	1/3/2023 19:22	308	21.6	Electronics	UPI	0
566	1/3/2023 19:24	347	149.48	Fashion	NetBanking	0
567	1/3/2023 19:25	385	72.32	Grocery	Credit Card	0
568	1/3/2023 19:41	347	24.15	Grocery	NetBanking	0
569	1/3/2023 19:42	287	44.43	Electronics	Credit Card	0
570	1/3/2023 19:48	147	161	Utility Bills	NetBanking	0
571	1/3/2023 19:50	212	25.57	Utility Bills	Credit Card	0
572	1/3/2023 19:53	302	106.69	Fashion	Debit Card	0
573	1/3/2023 19:54	403	68.25	Utility Bills	Debit Card	0
574	1/3/2023 19:58	233	26.59	Medical	Debit Card	0
575	1/3/2023 19:59	305	11.38	Restaurants	Credit Card	0
576	1/3/2023 20:15	166	19.79	Utility Bills	Debit Card	0
577	1/3/2023 20:15	25	90.3	Utility Bills	Credit Card	0
578	1/3/2023 20:16	147	98.39	Travel	UPI	0
579	1/3/2023 20:17	433	78.1	Medical	NetBanking	0
580	1/3/2023 20:23	48	115.78	Electronics	UPI	0
581	1/3/2023 20:23	339	96.97	Grocery	Debit Card	0
582	1/3/2023 20:24	84	77.95	Grocery	UPI	0
583	1/3/2023 20:28	119	10	Grocery	NetBanking	0
584	1/3/2023 20:36	379	32.92	Fashion	Debit Card	0
585	1/3/2023 20:42	337	12.33	Restaurants	Credit Card	0
586	1/3/2023 20:52	461	44.56	Travel	Credit Card	0
587	1/3/2023 20:52	285	296.76	Fuel	UPI	0
588	1/3/2023 20:52	493	63.72	Restaurants	UPI	0
589	1/3/2023 20:53	208	73.47	Fashion	Credit Card	0
590	1/3/2023 20:54	262	118.46	Travel	Credit Card	0
591	1/3/2023 20:57	10	13.81	Fuel	UPI	0
592	1/3/2023 20:57	313	37.14	Grocery	Credit Card	0
593	1/3/2023 21:08	467	25.27	Restaurants	Debit Card	0
594	1/3/2023 21:16	332	34.29	Fashion	UPI	0
595	1/3/2023 21:16	327	117	Electronics	Credit Card	0
596	1/3/2023 21:20	119	44.96	Travel	Debit Card	0
597	1/3/2023 21:26	48	40.23	Travel	Debit Card	0
598	1/3/2023 21:33	60	36.06	Restaurants	UPI	0
599	1/3/2023 21:37	231	14.04	Utility Bills	Debit Card	0
600	1/3/2023 21:38	77	21.04	Restaurants	Debit Card	0
601	1/3/2023 21:38	241	20.69	Restaurants	UPI	0
602	1/3/2023 21:47	322	151.99	Travel	UPI	0
603	1/3/2023 21:52	192	27.27	Restaurants	NetBanking	0
604	1/3/2023 21:57	137	46.9	Grocery	NetBanking	0
605	1/3/2023 21:58	7	13.33	Travel	Credit Card	0
606	1/4/2023 9:14	217	315.77	Grocery	UPI	0
607	1/4/2023 9:14	135	39.1	Grocery	UPI	0
608	1/4/2023 9:36	93	59.06	Restaurants	Credit Card	0
609	1/4/2023 9:37	305	31.08	Fashion	NetBanking	0
610	1/4/2023 9:38	359	97.78	Grocery	UPI	0
611	1/4/2023 9:55	45	76.94	Grocery	Credit Card	0
612	1/4/2023 9:56	231	41.96	Medical	UPI	0
613	1/4/2023 9:57	428	82.08	Utility Bills	UPI	0
614	1/4/2023 10:12	127	47.42	Travel	Credit Card	0
615	1/4/2023 10:13	247	28.16	Fashion	Credit Card	0
616	1/4/2023 10:32	407	30.99	Fashion	Debit Card	0
617	1/4/2023 10:49	396	171.89	Medical	Credit Card	0
618	1/4/2023 10:53	200	52.4	Fuel	Credit Card	0
619	1/4/2023 10:57	130	39.39	Utility Bills	UPI	0
620	1/4/2023 11:04	96	79.07	Utility Bills	UPI	0
621	2/5/2023 20:57	381	42.83	Restaurants	Credit Card	0
622	1/4/2023 11:08	326	21.66	Travel	Debit Card	0
623	1/4/2023 11:22	23	93.13	Grocery	Debit Card	0
624	1/4/2023 11:29	313	84.32	Medical	UPI	0
625	1/4/2023 11:37	437	109.39	Utility Bills	UPI	0
626	1/4/2023 11:41	178	31.13	Utility Bills	Debit Card	0
627	1/4/2023 11:45	124	36.04	Fashion	UPI	0
628	1/4/2023 11:54	320	13.39	Medical	UPI	0
629	1/4/2023 11:59	322	35.94	Restaurants	Debit Card	0
630	1/4/2023 12:00	341	25.33	Travel	Debit Card	0
631	1/4/2023 12:02	194	45.44	Electronics	Credit Card	0
632	1/4/2023 12:09	432	34.66	Fuel	Credit Card	0
633	1/4/2023 12:14	387	168.74	Fuel	Credit Card	0
634	1/4/2023 12:15	37	27.97	Restaurants	UPI	0
635	1/4/2023 12:32	261	32.73	Grocery	UPI	0
636	1/4/2023 12:34	17	192.46	Fuel	Credit Card	0
637	1/4/2023 12:38	454	11.73	Utility Bills	NetBanking	0
638	1/4/2023 12:41	230	21.85	Grocery	NetBanking	0
639	1/4/2023 12:43	482	65.5	Fashion	UPI	0
640	1/4/2023 12:52	190	21.18	Fuel	Debit Card	0
641	1/4/2023 12:52	333	59.24	Restaurants	UPI	0
642	1/4/2023 12:55	36	121.05	Grocery	UPI	0
643	1/4/2023 12:59	7	52.94	Electronics	Credit Card	0
644	1/4/2023 13:09	262	109.35	Electronics	UPI	0
645	1/4/2023 13:12	116	94.59	Fashion	Debit Card	0
646	1/4/2023 13:20	270	51.17	Travel	Debit Card	0
647	1/4/2023 13:21	216	16.84	Utility Bills	Credit Card	0
648	1/4/2023 13:25	136	93.87	Medical	Debit Card	0
649	1/4/2023 13:28	208	29.06	Fashion	UPI	0
650	1/4/2023 13:29	30	15.14	Fashion	UPI	0
651	1/4/2023 13:30	188	29.66	Electronics	Debit Card	0
652	1/4/2023 13:42	240	27.36	Restaurants	Credit Card	0
653	1/4/2023 13:53	119	29.76	Restaurants	Credit Card	0
654	1/4/2023 13:54	369	18.69	Grocery	UPI	0
655	1/4/2023 14:04	441	18.81	Grocery	UPI	0
656	1/4/2023 14:09	464	60.4	Medical	Debit Card	0
657	1/4/2023 14:13	46	51.33	Grocery	NetBanking	0
658	1/4/2023 14:17	145	36.71	Fuel	Credit Card	0
659	1/4/2023 14:20	247	52.56	Electronics	UPI	0
660	1/4/2023 14:21	293	45.38	Fuel	Credit Card	0
661	1/4/2023 14:28	35	103.47	Grocery	UPI	0
662	1/4/2023 14:31	269	52.36	Fashion	UPI	0
663	1/4/2023 14:31	104	69.15	Travel	UPI	0
664	1/4/2023 14:31	326	10	Fuel	NetBanking	0
665	1/4/2023 14:33	108	152.31	Fashion	UPI	0
666	1/4/2023 14:35	3	33.93	Fuel	UPI	0
667	1/4/2023 14:36	79	94.5	Grocery	Debit Card	0
668	1/4/2023 14:48	145	104.62	Fashion	Credit Card	0
669	1/4/2023 14:49	218	35.32	Grocery	Credit Card	0
670	1/4/2023 15:04	233	24.4	Restaurants	Debit Card	0
671	1/4/2023 15:07	443	107.72	Fashion	Debit Card	0
672	1/4/2023 15:13	231	19.37	Fuel	UPI	0
673	1/4/2023 15:16	180	137.67	Travel	UPI	0
674	1/4/2023 15:19	273	68.49	Electronics	UPI	0
675	1/4/2023 15:21	186	36.93	Fashion	UPI	0
676	1/4/2023 15:21	15	39.54	Fuel	Debit Card	0
677	1/4/2023 15:25	396	95.01	Utility Bills	Credit Card	0
678	1/4/2023 15:31	258	43.44	Utility Bills	Credit Card	0
679	1/4/2023 15:37	109	35.69	Utility Bills	UPI	0
680	1/4/2023 15:51	138	18.65	Grocery	NetBanking	0
681	1/4/2023 16:12	200	20.82	Electronics	Credit Card	0
682	1/4/2023 16:12	347	37.76	Grocery	NetBanking	0
683	1/4/2023 16:18	432	98.38	Restaurants	UPI	0
684	1/4/2023 16:20	224	11.03	Utility Bills	Credit Card	0
685	1/4/2023 16:22	231	37.04	Fuel	Credit Card	0
686	1/4/2023 16:23	339	30.11	Fashion	Debit Card	0
687	1/4/2023 16:23	171	41.23	Utility Bills	UPI	0
688	1/4/2023 16:31	72	28.38	Fuel	UPI	0
689	1/4/2023 16:49	148	28.53	Grocery	NetBanking	0
690	1/4/2023 16:56	95	38.24	Utility Bills	Debit Card	0
691	1/4/2023 17:06	20	75.7	Fuel	Debit Card	0
692	1/4/2023 17:09	217	77.7	Restaurants	Debit Card	0
693	1/4/2023 17:14	269	16.15	Restaurants	NetBanking	0
694	1/4/2023 17:22	85	33.37	Electronics	Debit Card	0
695	1/4/2023 17:28	403	11.25	Fuel	UPI	0
696	1/4/2023 17:29	81	27.16	Travel	Debit Card	0
697	1/4/2023 17:30	378	39.41	Fashion	UPI	0
698	1/4/2023 17:36	295	23.67	Electronics	UPI	0
699	1/4/2023 17:38	307	30.93	Electronics	UPI	0
700	1/4/2023 17:40	119	233.9	Fuel	UPI	0
701	1/4/2023 17:42	4	331.38	Fashion	Credit Card	0
702	1/4/2023 17:43	118	23.97	Restaurants	Credit Card	0
703	1/4/2023 17:48	119	10	Grocery	UPI	0
704	1/4/2023 17:48	288	12.92	Fashion	UPI	0
705	1/4/2023 17:53	150	47.74	Restaurants	UPI	0
706	1/4/2023 17:54	46	22.76	Fashion	Credit Card	0
707	1/4/2023 18:00	493	31.34	Utility Bills	Credit Card	0
708	1/10/2023 14:25	110	52.33	Grocery	Credit Card	0
709	1/4/2023 18:06	262	10.65	Grocery	UPI	0
710	1/4/2023 18:14	224	56.41	Travel	Credit Card	0
711	1/4/2023 18:15	204	28.05	Grocery	UPI	0
712	1/4/2023 18:18	115	34.12	Restaurants	UPI	0
713	1/4/2023 18:18	483	121.47	Fuel	Credit Card	1
714	1/4/2023 18:33	250	39.17	Electronics	UPI	0
715	1/4/2023 18:39	197	193.82	Fashion	Debit Card	0
716	1/4/2023 18:40	346	19.09	Fashion	Debit Card	0
717	2/27/2023 19:44	267	105.27	Electronics	UPI	0
718	1/4/2023 18:45	208	83.83	Utility Bills	Debit Card	0
719	1/4/2023 18:45	83	16.34	Travel	Debit Card	0
720	1/4/2023 18:47	116	31.02	Restaurants	Debit Card	0
721	1/4/2023 18:53	348	52.41	Fashion	Credit Card	0
722	1/4/2023 18:56	482	49.96	Medical	UPI	0
723	1/4/2023 19:01	397	33.41	Fashion	NetBanking	0
724	2/28/2023 18:32	83	69.07	Utility Bills	UPI	0
725	1/4/2023 19:06	78	58.31	Travel	Credit Card	0
726	1/4/2023 19:08	409	25.56	Utility Bills	Credit Card	0
727	1/4/2023 19:20	166	104.56	Electronics	UPI	0
728	1/4/2023 19:24	298	126.46	Grocery	UPI	0
729	1/4/2023 19:29	9	16.78	Electronics	NetBanking	0
730	1/4/2023 19:33	456	20.91	Fuel	Debit Card	0
731	1/4/2023 19:33	147	38.43	Fuel	Debit Card	0
732	1/4/2023 19:34	24	10.47	Restaurants	UPI	0
733	1/4/2023 19:37	366	100.43	Fashion	UPI	0
734	1/4/2023 19:37	171	17.64	Restaurants	Credit Card	0
735	1/4/2023 19:38	322	87.74	Utility Bills	UPI	0
736	1/4/2023 19:41	115	67.24	Medical	UPI	0
737	1/4/2023 19:51	54	17.69	Fuel	Debit Card	0
738	1/4/2023 19:55	142	43.73	Fashion	Debit Card	0
739	1/4/2023 19:55	9	34	Utility Bills	Debit Card	0
740	1/4/2023 19:55	192	88.31	Fashion	Credit Card	0
741	1/4/2023 19:56	26	32.35	Fuel	UPI	0
742	1/4/2023 20:06	165	11.78	Grocery	NetBanking	0
743	1/4/2023 20:08	133	34.24	Grocery	Debit Card	0
744	1/4/2023 20:09	347	24.93	Grocery	UPI	1
745	1/4/2023 20:10	362	78.32	Electronics	Credit Card	0
746	1/4/2023 20:10	147	14.73	Grocery	Credit Card	0
747	1/4/2023 20:15	27	22.56	Restaurants	UPI	0
748	1/4/2023 20:18	247	18.2	Travel	Credit Card	0
749	1/4/2023 20:27	130	52.22	Fashion	UPI	0
750	1/4/2023 20:30	60	42.87	Medical	Credit Card	0
751	1/4/2023 20:32	497	21.38	Grocery	Debit Card	0
752	1/4/2023 20:39	72	115.69	Travel	Debit Card	0
753	1/4/2023 20:48	307	65.53	Medical	Credit Card	0
754	1/4/2023 20:53	282	30.39	Fashion	NetBanking	1
755	1/4/2023 20:59	64	47.13	Travel	UPI	0
756	1/4/2023 21:00	42	38.37	Medical	UPI	0
757	1/4/2023 21:02	224	15.39	Electronics	Credit Card	0
758	1/4/2023 21:03	203	12.89	Electronics	UPI	0
759	1/4/2023 21:07	7	113.92	Fashion	UPI	0
760	1/4/2023 21:11	489	10.07	Grocery	UPI	0
761	1/4/2023 21:18	233	139.38	Fashion	Debit Card	0
762	1/4/2023 21:21	323	64.28	Grocery	Debit Card	0
763	1/4/2023 21:22	366	18.37	Utility Bills	Debit Card	0
764	1/4/2023 21:28	468	40.29	Grocery	UPI	0
765	1/4/2023 21:37	313	18.64	Grocery	Credit Card	0
766	1/4/2023 21:42	298	123.41	Utility Bills	Debit Card	0
767	1/4/2023 21:43	453	28.45	Restaurants	Debit Card	0
768	2/2/2023 12:21	31	51.22	Electronics	UPI	0
769	1/4/2023 21:53	339	82.2	Restaurants	Debit Card	0
770	1/4/2023 21:54	424	25.44	Grocery	Credit Card	0
771	1/4/2023 21:54	71	82.26	Electronics	UPI	0
772	1/4/2023 21:58	9	118.92	Fashion	Credit Card	0
773	1/5/2023 9:05	440	66.35	Travel	Debit Card	0
774	1/5/2023 9:07	106	51.51	Grocery	Credit Card	0
775	1/5/2023 9:09	438	158.89	Medical	UPI	0
776	1/5/2023 9:11	128	48.02	Utility Bills	NetBanking	0
777	1/5/2023 9:12	81	43.77	Fashion	Credit Card	0
778	1/5/2023 9:12	81	45.46	Fuel	Credit Card	0
779	1/5/2023 9:12	25	19.83	Restaurants	UPI	0
780	1/5/2023 9:14	109	73.86	Fashion	Credit Card	0
781	1/5/2023 9:20	7	34.73	Medical	Credit Card	0
782	1/5/2023 9:25	218	86.02	Travel	UPI	0
783	1/5/2023 9:30	313	37.73	Restaurants	UPI	0
784	1/5/2023 9:36	164	43.79	Fashion	Credit Card	0
785	1/5/2023 9:37	403	68.19	Grocery	Credit Card	0
786	1/5/2023 9:40	314	23.94	Grocery	Credit Card	0
787	1/5/2023 9:44	444	16.17	Fuel	Credit Card	0
788	1/5/2023 9:45	393	126.28	Restaurants	UPI	0
789	1/5/2023 9:48	41	69	Grocery	Credit Card	0
790	1/5/2023 9:48	223	99.15	Electronics	Credit Card	0
791	1/5/2023 9:49	428	81.03	Grocery	UPI	0
792	1/5/2023 9:49	91	76.76	Utility Bills	Credit Card	0
793	1/5/2023 9:52	494	74.11	Fashion	Credit Card	0
794	1/5/2023 9:53	354	34.39	Grocery	Credit Card	0
795	1/5/2023 9:55	5	129.63	Grocery	UPI	0
796	1/5/2023 9:55	215	340.45	Grocery	Credit Card	0
797	1/5/2023 9:56	276	41.47	Medical	Credit Card	0
798	1/5/2023 9:59	404	35.87	Fashion	Debit Card	1
799	1/5/2023 10:03	276	51.67	Utility Bills	UPI	0
800	1/5/2023 10:03	58	27.47	Fashion	Debit Card	0
801	1/5/2023 10:08	71	13.57	Restaurants	Debit Card	0
802	1/5/2023 10:14	145	13.88	Fashion	Credit Card	0
803	1/5/2023 10:15	453	44.96	Fashion	Debit Card	0
804	1/5/2023 10:15	20	23.48	Fashion	Credit Card	0
805	1/5/2023 10:16	11	12.45	Travel	UPI	0
806	1/5/2023 10:17	42	225.84	Travel	Credit Card	0
807	1/5/2023 10:18	220	31.17	Utility Bills	Debit Card	0
808	1/5/2023 10:19	95	24.6	Fashion	Credit Card	0
809	1/5/2023 10:21	11	22.39	Travel	UPI	0
810	1/5/2023 10:23	92	137.04	Restaurants	NetBanking	0
811	1/5/2023 10:24	256	51.57	Grocery	NetBanking	0
812	1/5/2023 10:28	26	43.71	Fuel	UPI	0
813	1/5/2023 10:28	109	28.97	Utility Bills	UPI	0
814	1/5/2023 10:28	137	20.36	Restaurants	UPI	0
815	1/5/2023 10:37	285	55.59	Grocery	UPI	0
816	1/5/2023 10:44	7	75.03	Electronics	NetBanking	0
817	1/5/2023 10:44	488	24.4	Restaurants	Debit Card	0
818	1/5/2023 10:47	9	61.16	Electronics	UPI	0
819	1/5/2023 10:59	475	18.13	Utility Bills	Credit Card	0
820	1/5/2023 11:05	190	49.47	Grocery	UPI	0
821	1/5/2023 11:10	424	19	Electronics	Credit Card	0
822	1/5/2023 11:19	20	19.57	Utility Bills	UPI	0
823	1/5/2023 11:22	46	23.1	Travel	Debit Card	0
824	1/5/2023 11:28	423	88	Grocery	Debit Card	0
825	1/5/2023 11:35	157	147.76	Fuel	Credit Card	0
826	1/5/2023 11:36	307	123.59	Medical	Credit Card	0
827	1/5/2023 11:38	72	19.93	Electronics	Credit Card	0
828	1/5/2023 11:46	30	42.51	Utility Bills	Credit Card	0
829	1/5/2023 11:54	139	75.22	Medical	UPI	0
830	1/5/2023 11:54	101	160.46	Medical	Debit Card	0
831	1/5/2023 11:57	375	51.26	Travel	Debit Card	0
832	1/5/2023 12:01	322	158.51	Utility Bills	Credit Card	0
833	1/5/2023 12:01	60	111.48	Medical	Credit Card	0
834	1/5/2023 12:04	107	114.93	Electronics	Credit Card	0
835	1/5/2023 12:10	444	13.69	Medical	UPI	0
836	1/5/2023 12:11	298	41.29	Travel	UPI	0
837	1/5/2023 12:12	54	22.29	Fuel	NetBanking	0
838	1/5/2023 12:25	480	10	Grocery	UPI	0
839	1/5/2023 12:26	36	71.73	Medical	UPI	1
840	1/5/2023 12:26	68	51.95	Electronics	UPI	0
841	1/5/2023 12:30	461	11.18	Fashion	Credit Card	0
842	1/5/2023 12:30	189	35.8	Utility Bills	Debit Card	0
843	1/5/2023 12:32	455	44.58	Grocery	Credit Card	0
844	1/5/2023 12:33	220	39.71	Fashion	NetBanking	0
845	1/5/2023 12:35	7	40.93	Grocery	UPI	0
846	1/5/2023 12:37	102	82.86	Restaurants	UPI	0
847	1/5/2023 12:37	51	34.63	Grocery	UPI	0
848	1/5/2023 12:46	366	31.17	Utility Bills	UPI	0
849	1/5/2023 12:48	254	14.54	Grocery	NetBanking	0
850	1/5/2023 12:48	371	16.46	Travel	UPI	0
851	1/5/2023 12:48	403	61.64	Grocery	NetBanking	0
852	1/5/2023 12:54	78	57.44	Utility Bills	Debit Card	0
853	1/5/2023 13:00	261	23.83	Fashion	Debit Card	0
854	1/5/2023 13:03	165	72.43	Restaurants	UPI	0
855	1/5/2023 13:12	9	16.34	Medical	UPI	0
856	1/5/2023 13:12	393	26.01	Electronics	Credit Card	0
857	1/5/2023 13:18	229	111.13	Restaurants	UPI	0
858	1/5/2023 13:19	384	10.89	Fashion	Debit Card	0
859	1/5/2023 13:19	491	35.79	Fuel	UPI	0
860	1/5/2023 13:20	445	46.15	Fuel	Debit Card	0
861	1/5/2023 13:22	85	55.42	Restaurants	UPI	0
862	1/5/2023 13:23	72	13.21	Electronics	UPI	0
863	1/5/2023 13:31	147	37.76	Medical	UPI	0
864	1/5/2023 13:33	483	44.23	Restaurants	Credit Card	0
865	1/5/2023 13:35	238	37.93	Travel	Credit Card	0
866	1/5/2023 13:35	96	69.26	Fashion	Debit Card	0
867	1/5/2023 13:35	366	15.26	Restaurants	Credit Card	0
868	1/5/2023 13:36	224	145.39	Utility Bills	Debit Card	0
869	1/5/2023 13:37	25	187.3	Travel	UPI	0
870	1/5/2023 13:38	458	18.63	Fuel	UPI	0
871	1/5/2023 13:40	446	69.37	Fashion	Debit Card	0
872	1/5/2023 13:41	362	31.78	Fashion	Credit Card	0
873	1/5/2023 13:42	248	37.42	Medical	Debit Card	0
874	1/5/2023 13:44	401	36.66	Fuel	Credit Card	0
875	1/5/2023 13:45	260	66	Restaurants	Credit Card	0
876	1/5/2023 13:53	460	21.28	Medical	Debit Card	0
877	1/5/2023 14:02	305	67.21	Grocery	UPI	0
878	1/5/2023 14:04	423	53.19	Fashion	NetBanking	0
879	1/5/2023 14:09	372	11.03	Restaurants	UPI	0
880	1/5/2023 14:10	147	37.65	Restaurants	UPI	0
881	1/5/2023 14:11	453	102.19	Fashion	UPI	0
882	1/5/2023 14:11	181	192.57	Fashion	NetBanking	0
883	1/5/2023 14:13	247	71.17	Travel	Credit Card	0
884	1/5/2023 14:15	156	148.3	Grocery	Credit Card	0
885	1/5/2023 14:16	258	82.09	Fuel	NetBanking	0
886	1/5/2023 14:18	355	50.31	Utility Bills	UPI	0
887	1/5/2023 14:19	126	11.98	Fuel	UPI	0
888	1/5/2023 14:23	22	50.94	Fashion	Debit Card	0
889	1/5/2023 14:23	465	30.37	Fashion	UPI	0
890	1/5/2023 14:24	4	126.6	Fashion	NetBanking	0
